title,url,date,time,location,platform,categories,query_relevance,source,scraped_at
_Promoted event actions_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159934693%2F2719982135291%2F1%2Foriginal.20251022-181648?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c478fc37a5d2aad842fdf87acf183c81,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.921905
"Fri, Oct 31, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159934693%2F2719982135291%2F1%2Foriginal.20251022-181648?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c478fc37a5d2aad842fdf87acf183c81,"Fri, Oct 31",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922047
New York · 177 Lafayette St 2r,https://www.eventbrite.com/e/12-by-autec-private-dining-event-w-chef-alp-karataslioglu-tickets-1798224882029?aff=ebdssbdestsearch,"Fri, Oct 31",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922100
From $170.00,https://www.eventbrite.com/d/ny--new-york/tech-events/,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922149
15 followers,https://www.eventbrite.com/d/ny--new-york/tech-events/,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922186
_Promoted event actions_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159934693%2F2719982135291%2F1%2Foriginal.20251022-181648?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c478fc37a5d2aad842fdf87acf183c81,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922557
"Fri, Oct 31, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159934693%2F2719982135291%2F1%2Foriginal.20251022-181648?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c478fc37a5d2aad842fdf87acf183c81,"Fri, Oct 31",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922700
New York · 177 Lafayette St 2r,https://www.eventbrite.com/e/12-by-autec-private-dining-event-w-chef-alp-karataslioglu-tickets-1798224882029?aff=ebdssbdestsearch,"Fri, Oct 31",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922752
From $170.00,https://www.eventbrite.com/d/ny--new-york/tech-events/,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.922800
_Promoted event actions_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.923111
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.923226
New York · St. Pat's Bar & Grill NYC,https://www.eventbrite.com/e/tech-networking-event-in-nyc-tickets-1273694868639?aff=ebdssbdestsearch,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.923317
_Save this event: Tech Networking Event In NYC__Share this event: Tech Networking Event In NYC_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.923601
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.923715
New York · St. Pat's Bar & Grill NYC,https://www.eventbrite.com/e/tech-networking-event-in-nyc-tickets-1273694868639?aff=ebdssbdestsearch,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.923805
_Share this event: Tech Networking Event In NYC__Save this event: Tech Networking Event In NYC_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159341393%2F1958616680683%2F1%2Foriginal.20251022-043936?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6a385dddd612c6c4c3823d2914d28ef8,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.924096
"Thu, Nov 6, 5:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159341393%2F1958616680683%2F1%2Foriginal.20251022-043936?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6a385dddd612c6c4c3823d2914d28ef8,"Thu, Nov 6",5:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.924224
New York · SAINT RESTAURANT BAR & SPEAKEASY,https://www.eventbrite.com/e/tech-alley-nyc-x-saint-ny-east-village-tickets-1781724047589?aff=ebdssbdestsearch,"Thu, Nov 6",5:30 PM,,eventbrite_nyc,ai_events,1,firecrawl_scraped,2025-10-23T19:41:30.924328
"Thu, Nov 6, 5:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159341393%2F1958616680683%2F1%2Foriginal.20251022-043936?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6a385dddd612c6c4c3823d2914d28ef8,"Thu, Nov 6",5:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.924456
New York · SAINT RESTAURANT BAR & SPEAKEASY,https://www.eventbrite.com/e/tech-alley-nyc-x-saint-ny-east-village-tickets-1781724047589?aff=ebdssbdestsearch,"Thu, Nov 6",5:30 PM,,eventbrite_nyc,ai_events,1,firecrawl_scraped,2025-10-23T19:41:30.924560
"Wed, Nov 5, 7:00 PM",https://www.eventbrite.com/d/ny--new-york/tech-events/,"Wed, Nov 5",7:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.924683
New York · Bar Hugo Rooftop,https://www.eventbrite.com/d/ny--new-york/tech-events/,"Wed, Nov 5",7:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.924781
"Wed, Nov 5, 7:00 PM",https://www.eventbrite.com/d/ny--new-york/tech-events/,"Wed, Nov 5",7:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.924915
New York · Bar Hugo Rooftop,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013635223%2F529664982707%2F1%2Foriginal.20250421-235814?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.000625&fp-y=0.00473880597015&s=0dd12b3f60dea33fbab7673e51182ae9,"Wed, Nov 5",7:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925021
"Tue, Jan 27, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013635223%2F529664982707%2F1%2Foriginal.20250421-235814?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.000625&fp-y=0.00473880597015&s=0dd12b3f60dea33fbab7673e51182ae9,"Tue, Jan 27",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925134
New York · New York,https://www.eventbrite.com/e/women-in-tech-new-york-city-outgeekwomen-tickets-1224235995819?aff=ebdssbdestsearch,"Tue, Jan 27",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925234
"Tue, Jan 27, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1013635223%2F529664982707%2F1%2Foriginal.20250421-235814?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.000625&fp-y=0.00473880597015&s=0dd12b3f60dea33fbab7673e51182ae9,"Tue, Jan 27",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925350
New York · New York,https://www.eventbrite.com/e/women-in-tech-new-york-city-outgeekwomen-tickets-1224235995819?aff=ebdssbdestsearch,"Tue, Jan 27",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925428
"Tue, Nov 11, 10:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1093954933%2F1107152905963%2F1%2Foriginal.20250812-164114?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.502840909091&fp-y=0.463768115942&s=76855476abda1c46394a0e1fb07c2e84,"Tue, Nov 11",10:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925561
New York · Verizon Executive Education Center,https://www.eventbrite.com/e/urban-tech-summit-2025-adaptive-intelligence-activating-urban-ai-tickets-1501085710769?aff=ebdssbdestsearch,"Tue, Nov 11",10:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925670
"Tue, Nov 11, 10:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1093954933%2F1107152905963%2F1%2Foriginal.20250812-164114?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.502840909091&fp-y=0.463768115942&s=76855476abda1c46394a0e1fb07c2e84,"Tue, Nov 11",10:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925821
New York · Verizon Executive Education Center,https://www.eventbrite.com/e/urban-tech-summit-2025-adaptive-intelligence-activating-urban-ai-tickets-1501085710769?aff=ebdssbdestsearch,"Tue, Nov 11",10:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.925930
"Wed, Nov 26, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1135838993%2F2171032696763%2F1%2Foriginal.20250925-234646?w=400&auto=format%2Ccompress&q=75&sharp=10&s=1c74adbf4435fc93b876d8397213c8d4,"Wed, Nov 26",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926032
Brooklyn · Keybar,https://www.eventbrite.com/e/tech-networking-event-by-startup-valley-in-newark-tickets-1738265722569?aff=ebdssbdestsearch,"Wed, Nov 26",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926118
"Wed, Nov 26, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1135838993%2F2171032696763%2F1%2Foriginal.20250925-234646?w=400&auto=format%2Ccompress&q=75&sharp=10&s=1c74adbf4435fc93b876d8397213c8d4,"Wed, Nov 26",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926220
Brooklyn · Keybar,https://www.eventbrite.com/e/tech-networking-event-by-startup-valley-in-newark-tickets-1738265722569?aff=ebdssbdestsearch,"Wed, Nov 26",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926303
View 9 similar results,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1028583873%2F272798929277%2F1%2Foriginal.20250512-120826?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=4195a5ee4d122d5e2b7ca7d801746fb1,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926552
"Fri, Nov 21, 12:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1028583873%2F272798929277%2F1%2Foriginal.20250512-120826?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=4195a5ee4d122d5e2b7ca7d801746fb1,"Fri, Nov 21",12:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926656
New York · Fordham University School of Law,https://www.eventbrite.com/e/ghana-tech-summit-2025-ai-edition-tickets-1362903052719?aff=ebdssbdestsearch,"Fri, Nov 21",12:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926741
"Fri, Nov 21, 12:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1028583873%2F272798929277%2F1%2Foriginal.20250512-120826?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=5e-05&fp-y=5e-05&s=4195a5ee4d122d5e2b7ca7d801746fb1,"Fri, Nov 21",12:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926844
New York · Fordham University School of Law,https://www.eventbrite.com/e/ghana-tech-summit-2025-ai-edition-tickets-1362903052719?aff=ebdssbdestsearch,"Fri, Nov 21",12:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.926928
"Wed, Feb 11, 11:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1151450833%2F1961150010723%2F1%2Foriginal.20251013-015325?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=504dbdc6bab7211907ccf2c277b98b69,"Wed, Feb 11",11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927048
Brooklyn · 26 Bridge St,https://www.eventbrite.com/e/brooklyn-tech-expo-tech4life-edition-feb-11-2026-tickets-1811789433969?aff=ebdssbdestsearch,"Wed, Feb 11",11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927138
"Wed, Feb 11, 11:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1151450833%2F1961150010723%2F1%2Foriginal.20251013-015325?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=504dbdc6bab7211907ccf2c277b98b69,"Wed, Feb 11",11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927245
Brooklyn · 26 Bridge St,https://www.eventbrite.com/e/brooklyn-tech-expo-tech4life-edition-feb-11-2026-tickets-1811789433969?aff=ebdssbdestsearch,"Wed, Feb 11",11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927333
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F821931959%2F1317099778183%2F1%2Foriginal.jpg?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7b88e15a5bce493fcdd60169ae7726f5,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927410
New York · 5th&Mad,https://www.eventbrite.com/e/nyc-tech-mixer-tickets-1755217937099?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927466
_Save this event: NYC Tech Mixer__Share this event: NYC Tech Mixer_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F821931959%2F1317099778183%2F1%2Foriginal.jpg?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7b88e15a5bce493fcdd60169ae7726f5,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.927656
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F821931959%2F1317099778183%2F1%2Foriginal.jpg?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7b88e15a5bce493fcdd60169ae7726f5,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927732
New York · 5th&Mad,https://www.eventbrite.com/e/nyc-tech-mixer-tickets-1755217937099?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.927788
_Share this event: NYC Tech Mixer__Save this event: NYC Tech Mixer_,https://www.eventbrite.com/d/ny--new-york/tech-events/,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.928019
Tomorrow at 6:00 PM + 8 more,https://www.eventbrite.com/d/ny--new-york/tech-events/,Tomorrow,6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928144
New York · The Irish American Pub,https://www.eventbrite.com/d/ny--new-york/tech-events/,Tomorrow,6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928250
Tomorrow at 6:00 PM + 8 more,https://www.eventbrite.com/d/ny--new-york/tech-events/,Tomorrow,6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928372
New York · The Irish American Pub,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156237893%2F69969265195%2F1%2Foriginal.20251017-204457?w=400&auto=format%2Ccompress&q=75&sharp=10&s=acfbb00e121e4bccd2f180b3a4c3b6cc,Tomorrow,6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928480
Sunday at 11:00 AM,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156237893%2F69969265195%2F1%2Foriginal.20251017-204457?w=400&auto=format%2Ccompress&q=75&sharp=10&s=acfbb00e121e4bccd2f180b3a4c3b6cc,Sunday at 11,11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928579
New York · Central Park,https://www.eventbrite.com/e/out-in-tech-nyc-fall-walk-at-central-park-tickets-1743992511549?aff=ebdssbdestsearch,Sunday at 11,11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928659
Sunday at 11:00 AM,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156237893%2F69969265195%2F1%2Foriginal.20251017-204457?w=400&auto=format%2Ccompress&q=75&sharp=10&s=acfbb00e121e4bccd2f180b3a4c3b6cc,Sunday at 11,11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928757
New York · Central Park,https://www.eventbrite.com/e/out-in-tech-nyc-fall-walk-at-central-park-tickets-1743992511549?aff=ebdssbdestsearch,Sunday at 11,11:00 AM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928837
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F912368503%2F1317099778183%2F1%2Foriginal.20241205-175800?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00270833333333&fp-y=0.00477611940299&s=b72c143508d5ba77dca3e28236d7bc10,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928926
Brooklyn · Arlo Williamsburg,https://www.eventbrite.com/e/women-in-tech-nyc-2025-tickets-1748907071129?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.928993
_Save this event: Women in Tech NYC 2025__Share this event: Women in Tech NYC 2025_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F912368503%2F1317099778183%2F1%2Foriginal.20241205-175800?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00270833333333&fp-y=0.00477611940299&s=b72c143508d5ba77dca3e28236d7bc10,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.929226
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F912368503%2F1317099778183%2F1%2Foriginal.20241205-175800?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00270833333333&fp-y=0.00477611940299&s=b72c143508d5ba77dca3e28236d7bc10,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929313
Brooklyn · Arlo Williamsburg,https://www.eventbrite.com/e/women-in-tech-nyc-2025-tickets-1748907071129?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929380
_Share this event: Women in Tech NYC 2025__Save this event: Women in Tech NYC 2025_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F987088513%2F2171032696763%2F1%2Foriginal.20250318-223134?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0555817575166&fp-y=0.199698092333&s=a3577eb0ccfd196ad0c0d666a905321e,,,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.929619
"Wed, Nov 5, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F987088513%2F2171032696763%2F1%2Foriginal.20250318-223134?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0555817575166&fp-y=0.199698092333&s=a3577eb0ccfd196ad0c0d666a905321e,"Wed, Nov 5",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929715
New York · Whiskey Cellar NYC,https://www.eventbrite.com/e/ai-tech-networking-nyc-manhattan-tickets-1661368952259?aff=ebdssbdestsearch,"Wed, Nov 5",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929791
"Wed, Nov 5, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F987088513%2F2171032696763%2F1%2Foriginal.20250318-223134?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0555817575166&fp-y=0.199698092333&s=a3577eb0ccfd196ad0c0d666a905321e,"Wed, Nov 5",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929886
New York · Whiskey Cellar NYC,https://www.eventbrite.com/e/ai-tech-networking-nyc-manhattan-tickets-1661368952259?aff=ebdssbdestsearch,"Wed, Nov 5",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.929962
View 6 similar results,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1150044393%2F69969265195%2F1%2Foriginal.20251010-150735?w=400&auto=format%2Ccompress&q=75&sharp=10&s=59f9d878e7669d3201edbd1958ea4e76,,,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930178
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1150044393%2F69969265195%2F1%2Foriginal.20251010-150735?w=400&auto=format%2Ccompress&q=75&sharp=10&s=59f9d878e7669d3201edbd1958ea4e76,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930271
New York · The Dickens,https://www.eventbrite.com/e/out-in-tech-nyc-parents-night-out-tickets-1802296430139?aff=ebdssbdestsearch,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930345
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1150044393%2F69969265195%2F1%2Foriginal.20251010-150735?w=400&auto=format%2Ccompress&q=75&sharp=10&s=59f9d878e7669d3201edbd1958ea4e76,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930438
New York · The Dickens,https://www.eventbrite.com/e/out-in-tech-nyc-parents-night-out-tickets-1802296430139?aff=ebdssbdestsearch,"Wed, Nov 5",6:30 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930519
"Wed, Nov 5, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1150361743%2F2595682606931%2F1%2Foriginal.20251010-204523?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.92&fp-y=0.221&s=9986857c8390f61149cbb5d6117dfcdd,"Wed, Nov 5",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.930752
Brooklyn · The Theater at City Tech,https://www.eventbrite.com/e/tech-for-us-nyc-premiere-and-conversation-about-public-interest-tech-tickets-1766994320579?aff=ebdssbdestsearch,"Wed, Nov 5",5:00 PM,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.930906
"Wed, Nov 5, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1150361743%2F2595682606931%2F1%2Foriginal.20251010-204523?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.92&fp-y=0.221&s=9986857c8390f61149cbb5d6117dfcdd,"Wed, Nov 5",5:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.931077
Brooklyn · The Theater at City Tech,https://www.eventbrite.com/e/tech-for-us-nyc-premiere-and-conversation-about-public-interest-tech-tickets-1766994320579?aff=ebdssbdestsearch,"Wed, Nov 5",5:00 PM,,eventbrite_nyc,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:30.931202
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F969153403%2F1317099778183%2F1%2Foriginal.20250225-180751?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=272e4a805a517cb1f76b0f70745ac670,"Thu, Oct 30",6:00 PM,,eventbrite_nyc,general,0,firecrawl_scraped,2025-10-23T19:41:30.931293
